Year;Month;Day;Time;Indoor Temp room 1 (C);Indoor Temp room 2 (C);Indoor Temp room 3 (C);External temperature (C);Flat energy (kWh);Builing energy (kWh);Surface
4553;22;04;20;17:00;20.25;17.07;16.54;12.66;0.11;0.58;417.0
4554;22;04;20;18:00;20.14;16.6;16.16;12.19;0.11;0.59;417.0
4555;22;04;20;19:00;19.98;16.37;15.94;12.12;0.11;0.59;417.0
4556;22;04;20;20:00;20.09;16.71;15.98;11.41;0.59;1.01;417.0
4557;22;04;20;21:00;20.25;17.06;16.09;11.33;1.25;1.51;417.0
4558;22;04;20;22:00;20.09;16.88;16.09;11.15;1.22;1.63;417.0
4559;22;04;20;23:00;20.24;17.23;16.12;10.91;1.25;1.56;417.0
4560;22;04;21;00:00;20.2;17.16;16.04;10.7;1.33;1.65;417.0
4561;22;04;21;01:00;20.02;17.18;16.04;10.75;1.53;1.65;417.0
4562;22;04;21;02:00;20.05;17.31;16.07;10.28;1.86;2.04;417.0
4563;22;04;21;03:00;20.06;17.39;16.12;10.05;1.7;2.07;417.0
4564;22;04;21;04:00;20.03;17.34;16.12;9.9;1.79;2.13;417.0
4565;22;04;21;05:00;20.48;17.9;16.53;9.98;3.54;3.96;417.0
4566;22;04;21;06:00;22.59;20.8;18.72;10.21;4.61;6.84;417.0
4567;22;04;21;07:00;22.38;20.56;18.43;10.97;4.08;6.63;417.0
4568;22;04;21;08:00;22.62;20.68;18.53;11.62;3.77;6.29;417.0
4569;22;04;21;09:00;22.75;20.78;18.67;12.26;3.44;5.84;417.0
4570;22;04;21;10:00;22.94;20.68;18.78;13.29;3.17;4.4;417.0
4571;22;04;21;11:00;22.92;20.8;18.74;14.0;2.92;3.28;417.0
4572;22;04;21;12:00;22.96;20.83;18.83;14.14;3.27;5.31;417.0
4573;22;04;21;13:00;23.05;20.68;18.89;14.18;2.53;5.01;417.0
4574;22;04;21;14:00;23.13;20.61;18.89;13.52;2.62;5.26;417.0
4575;22;04;21;15:00;22.94;20.72;18.81;13.31;2.85;5.49;417.0
4576;22;04;21;16:00;21.6;19.13;17.88;12.89;0.97;3.09;417.0
4577;22;04;21;17:00;20.29;17.18;16.61;12.13;0.11;0.59;417.0
4578;22;04;21;18:00;20.22;16.7;16.24;11.3;0.11;0.59;417.0
4579;22;04;21;19:00;20.19;16.46;16.08;11.55;0.11;0.58;417.0
4580;22;04;21;20:00;19.9;16.23;15.93;11.23;0.11;0.58;417.0
4581;22;04;21;21:00;20.01;16.55;16.02;10.52;0.75;1.04;417.0
4582;22;04;21;22:00;19.95;16.64;16.03;10.15;0.68;1.05;417.0
4583;22;04;21;23:00;20.12;17.01;16.15;10.54;1.45;1.62;417.0
4584;22;04;22;00:00;19.97;16.96;16.1;10.11;1.68;1.65;417.0
4585;22;04;22;01:00;19.94;17.06;16.06;9.37;1.54;1.57;417.0
4586;22;04;22;02:00;20.05;17.3;16.13;9.19;2.27;2.2;417.0
4587;22;04;22;03:00;20.59;18.05;16.57;9.67;3.14;3.21;417.0
4588;22;04;22;04:00;20.59;18.04;16.62;9.45;2.23;2.38;417.0
4589;22;04;22;05:00;20.87;18.39;16.94;8.85;3.61;3.77;417.0
4590;22;04;22;06:00;22.61;20.85;18.72;9.5;4.13;6.54;417.0
4591;22;04;22;07:00;22.5;20.54;18.56;10.49;4.55;7.06;417.0
4592;22;04;22;08:00;22.67;20.68;18.59;11.64;4.07;6.59;417.0
4593;22;04;22;09:00;22.87;21.0;18.79;12.37;4.57;7.15;417.0
4594;22;04;22;10:00;22.84;20.74;18.8;13.35;2.94;4.43;417.0
4595;22;04;22;11:00;23.01;20.57;18.86;13.81;2.81;4.13;417.0
4596;22;04;22;12:00;23.02;20.57;18.85;14.49;2.71;5.36;417.0
4597;22;04;22;13:00;23.09;20.69;18.91;14.84;2.67;5.34;417.0
4598;22;04;22;14:00;23.05;20.64;18.86;14.74;2.55;5.33;417.0
4599;22;04;22;15:00;23.07;20.71;18.91;14.45;2.65;5.21;417.0
4600;22;04;22;16:00;21.79;19.17;18.04;13.85;0.81;3.05;417.0
4601;22;04;22;17:00;20.63;17.36;16.88;13.32;0.11;0.55;417.0
4602;22;04;22;18:00;20.31;16.96;16.55;13.07;0.11;0.55;417.0
4603;22;04;22;19:00;20.12;16.66;16.3;12.67;0.11;0.55;417.0
4604;22;04;22;20:00;20.18;16.48;16.2;12.21;0.11;0.54;417.0
4605;22;04;22;21:00;20.15;16.32;16.09;12.24;0.11;0.54;417.0
4606;22;04;22;22:00;20.0;16.17;15.98;12.17;0.11;0.54;417.0
4607;22;04;22;23:00;19.82;16.06;15.87;11.42;0.11;0.55;417.0
4608;22;04;23;00:00;20.04;16.54;16.06;10.93;0.76;1.1;417.0
4609;22;04;23;01:00;20.03;16.56;15.95;10.7;1.1;1.24;417.0
4610;22;04;23;02:00;20.15;16.9;16.08;10.69;1.09;1.31;417.0
4611;22;04;23;03:00;20.21;16.94;16.09;10.32;1.48;1.63;417.0
4612;22;04;23;04:00;20.04;16.91;16.04;10.64;1.39;1.6;417.0
4613;22;04;23;05:00;20.11;17.05;16.08;11.04;1.27;1.53;417.0
4614;22;04;23;06:00;20.04;16.91;16.05;11.25;1.25;1.62;417.0
4615;22;04;23;07:00;20.09;17.05;16.1;11.82;1.3;1.69;417.0
4616;22;04;23;08:00;20.12;17.0;16.0;12.26;1.48;1.79;417.0
4617;22;04;23;09:00;20.06;16.94;16.11;13.24;1.4;1.63;417.0
4618;22;04;23;10:00;20.35;16.86;16.15;13.63;0.88;1.13;417.0
4619;22;04;23;11:00;20.21;16.5;15.96;13.19;1.01;1.25;417.0
4620;22;04;23;12:00;20.27;16.89;16.18;14.27;1.25;1.36;417.0
4621;22;04;23;13:00;20.37;16.68;16.06;14.3;1.47;1.55;417.0
4622;22;04;23;14:00;20.2;16.77;16.07;13.67;0.89;1.17;417.0
4623;22;04;23;15:00;20.29;17.17;16.22;13.14;1.69;1.9;417.0
4624;22;04;23;16:00;20.17;17.1;16.12;12.65;1.41;1.54;417.0
4625;22;04;23;17:00;20.05;16.96;16.05;12.45;1.3;1.63;417.0
4626;22;04;23;18:00;20.07;17.09;16.08;12.2;2.04;2.18;417.0
4627;22;04;23;19:00;20.16;17.3;16.2;11.76;1.76;1.91;417.0
4628;22;04;23;20:00;20.1;17.19;16.1;11.98;1.81;2.11;417.0
4629;22;04;23;21:00;20.05;17.16;16.07;11.67;1.26;1.6;417.0
4630;22;04;23;22:00;19.96;17.2;16.08;11.56;1.91;2.13;417.0
4631;22;04;23;23:00;19.95;17.19;16.05;11.35;1.91;2.14;417.0
4632;22;04;24;00:00;20.05;17.46;16.12;10.58;2.34;2.52;417.0
4633;22;04;24;01:00;19.98;17.29;16.1;10.45;2.23;2.11;417.0
4634;22;04;24;02:00;19.92;17.25;16.08;9.16;2.35;2.18;417.0
4635;22;04;24;03:00;19.83;17.38;16.11;8.39;2.78;2.82;417.0
4636;22;04;24;04:00;19.87;17.53;16.11;8.4;2.67;2.66;417.0
4637;22;04;24;05:00;19.82;17.33;16.07;8.32;2.3;2.49;417.0
4638;22;04;24;06:00;19.97;17.38;16.1;8.56;2.35;2.5;417.0
4639;22;04;24;07:00;19.9;17.33;16.1;9.07;2.21;2.43;417.0
4640;22;04;24;08:00;20.04;17.43;16.14;9.49;2.08;2.47;417.0
4641;22;04;24;09:00;19.99;17.17;16.08;10.38;1.81;2.2;417.0
4642;22;04;24;10:00;20.12;16.96;16.07;11.34;1.19;1.64;417.0
4643;22;04;24;11:00;20.27;16.89;16.09;11.9;1.08;1.53;417.0
4644;22;04;24;12:00;20.32;16.92;16.09;12.11;1.16;1.54;417.0
4645;22;04;24;13:00;20.28;16.54;16.0;12.87;0.71;1.04;417.0
4646;22;04;24;14:00;20.4;16.78;16.18;12.29;1.17;1.53;417.0
4647;22;04;24;15:00;20.34;16.8;16.15;12.78;1.29;1.5;417.0
4648;22;04;24;16:00;20.3;16.78;16.17;12.52;1.19;1.5;417.0
4649;22;04;24;17:00;20.22;16.99;16.02;12.59;1.24;1.65;417.0
4650;22;04;24;18:00;20.25;17.11;16.17;11.54;1.64;2.04;417.0
4651;22;04;24;19:00;20.18;17.24;16.18;10.35;1.78;2.0;417.0
4652;22;04;24;20:00;20.14;17.19;16.15;9.93;1.84;1.99;417.0
4653;22;04;24;21:00;20.04;17.22;16.11;9.53;1.95;2.16;417.0
4654;22;04;24;22:00;20.0;17.28;16.05;8.83;2.06;2.26;417.0
4655;22;04;24;23:00;20.02;17.44;16.15;7.84;2.42;2.59;417.0
4656;22;04;25;00:00;19.91;17.46;16.06;8.88;2.58;2.63;417.0
4657;22;04;25;01:00;19.97;17.41;16.13;8.86;2.12;2.27;417.0
4658;22;04;25;02:00;19.97;17.54;16.16;8.22;2.47;2.61;417.0
4659;22;04;25;03:00;19.95;17.61;16.15;8.29;2.9;2.84;417.0
4660;22;04;25;04:00;19.86;17.54;16.07;8.06;2.95;3.02;417.0
4661;22;04;25;05:00;20.29;17.97;16.45;8.1;3.71;4.01;417.0
4662;22;04;25;06:00;22.6;20.79;18.9;9.99;4.77;5.24;417.0
4663;22;04;25;07:00;22.47;20.76;18.56;11.87;4.17;4.63;417.0
4664;22;04;25;08:00;22.64;20.53;18.58;13.83;3.88;4.26;417.0
4665;22;04;25;09:00;22.82;20.68;18.65;15.12;3.88;4.26;417.0
4666;22;04;25;10:00;22.97;20.66;18.74;15.43;2.92;3.23;417.0
4667;22;04;25;11:00;23.1;20.6;18.89;16.35;2.65;2.99;417.0
4668;22;04;25;12:00;23.1;20.47;18.86;16.37;2.36;2.8;417.0
4669;22;04;25;13:00;23.17;20.4;18.86;16.32;2.44;2.78;417.0
4670;22;04;25;14:00;23.32;20.33;18.96;16.92;2.36;2.65;417.0
4671;22;04;25;15:00;23.34;20.26;18.96;16.69;2.23;2.57;417.0
4672;22;04;25;16:00;22.06;18.88;18.07;16.34;0.84;1.21;417.0
4673;22;04;25;17:00;20.77;17.18;16.91;15.77;0.11;0.54;417.0
4674;22;04;25;18:00;20.45;16.8;16.52;14.29;0.11;0.54;417.0
4675;22;04;25;19:00;20.17;16.53;16.25;13.44;0.11;0.55;417.0
4676;22;04;25;20:00;20.11;16.35;16.09;12.68;0.11;0.55;417.0
4677;22;04;25;21:00;20.09;16.17;15.98;12.61;0.11;0.55;417.0
4678;22;04;25;22:00;20.18;16.59;16.01;12.01;0.6;1.04;417.0
4679;22;04;25;23:00;20.01;16.62;16.03;11.45;0.57;1.0;417.0
4680;22;04;26;00:00;20.02;16.78;16.02;11.05;1.25;1.53;417.0
4681;22;04;26;01:00;20.02;16.92;16.02;11.18;0.75;1.15;417.0
4682;22;04;26;02:00;20.05;17.04;16.05;11.06;1.25;1.59;417.0
4683;22;04;26;03:00;20.09;17.05;16.06;10.91;1.33;1.62;417.0
4684;22;04;26;04:00;20.03;17.02;16.05;10.77;1.3;1.79;417.0
4685;22;04;26;05:00;20.42;17.66;16.45;10.77;2.76;3.33;417.0
4686;22;04;26;06:00;22.61;20.47;18.65;11.21;4.12;6.72;417.0
4687;22;04;26;07:00;22.62;20.49;18.59;11.4;3.61;6.14;417.0
4688;22;04;26;08:00;22.8;20.63;18.63;12.15;3.49;6.07;417.0
4689;22;04;26;09:00;22.99;20.72;18.81;12.1;3.09;5.51;417.0
4690;22;04;26;10:00;22.9;20.68;18.81;11.81;3.3;4.83;417.0
4691;22;04;26;11:00;22.89;20.65;18.79;11.94;2.92;4.16;417.0
4692;22;04;26;12:00;22.94;20.62;18.79;12.51;3.12;5.52;417.0
4693;22;04;26;13:00;23.05;20.65;18.88;14.0;2.53;5.17;417.0
4694;22;04;26;14:00;23.16;20.48;18.9;15.39;2.36;5.06;417.0
4695;22;04;26;15:00;23.22;20.35;18.84;16.16;2.47;5.17;417.0
4696;22;04;26;16:00;22.14;19.11;18.2;16.04;0.81;3.11;417.0
4697;22;04;26;17:00;20.98;17.52;17.16;15.33;0.11;0.6;417.0
4698;22;04;26;18:00;20.58;17.06;16.73;14.13;0.11;0.59;417.0
4699;22;04;26;19:00;20.24;16.76;16.47;12.81;0.11;0.58;417.0
4700;22;04;26;20:00;20.1;16.57;16.27;11.93;0.11;0.58;417.0
4701;22;04;26;21:00;20.21;16.38;16.17;11.55;0.11;0.58;417.0
4702;22;04;26;22:00;20.02;16.22;16.05;11.1;0.11;0.58;417.0
4703;22;04;26;23:00;19.93;16.15;15.94;10.64;0.6;1.08;417.0
4704;22;04;27;00:00;20.04;16.79;16.03;9.07;0.67;1.11;417.0
4705;22;04;27;01:00;19.82;16.56;15.94;8.05;0.65;1.13;417.0
4706;22;04;27;02:00;19.88;16.92;16.04;8.02;1.45;1.88;417.0
4707;22;04;27;03:00;19.95;17.15;16.09;8.76;1.53;2.03;417.0
4708;22;04;27;04:00;19.8;17.01;16.03;8.68;1.3;2.02;417.0
4709;22;04;27;05:00;20.26;17.6;16.47;8.62;3.23;3.97;417.0
4710;22;04;27;06:00;22.62;20.92;18.86;10.86;4.95;7.42;417.0
4711;22;04;27;07:00;22.69;20.46;18.6;12.49;3.84;6.37;417.0
4712;22;04;27;08:00;22.93;20.68;18.8;14.45;3.12;5.66;417.0
4713;22;04;27;09:00;23.09;20.77;18.89;15.67;2.68;5.26;417.0
4714;22;04;27;10:00;23.09;20.58;18.87;16.3;2.51;3.6;417.0
4715;22;04;27;11:00;23.13;20.44;18.89;17.02;2.36;3.29;417.0
4716;22;04;27;12:00;23.21;20.4;18.95;17.7;2.15;4.54;417.0
4717;22;04;27;13:00;23.25;20.3;18.93;18.24;1.94;4.55;417.0
4718;22;04;27;14:00;23.44;20.1;19.0;18.6;1.62;4.43;417.0
4719;22;04;27;15:00;23.5;19.59;19.03;18.88;1.5;4.19;417.0
4720;22;04;27;16:00;23.29;18.89;18.74;18.58;0.52;3.12;417.0
4721;22;04;27;17:00;22.16;17.75;17.84;18.05;0.11;0.76;417.0
4722;22;04;27;18:00;21.39;17.33;17.27;15.28;0.11;0.56;417.0
4723;22;04;27;19:00;21.07;17.05;16.95;14.37;0.11;0.55;417.0
4724;22;04;27;20:00;20.81;16.84;16.74;13.59;0.11;0.54;417.0
4725;22;04;27;21:00;20.59;16.64;16.54;13.05;0.11;0.54;417.0
4726;22;04;27;22:00;20.47;16.52;16.38;11.24;0.11;0.54;417.0
4727;22;04;27;23:00;20.37;16.42;16.29;12.31;0.11;0.55;417.0
4728;22;04;28;00:00;20.21;16.29;16.16;12.56;0.11;0.54;417.0
4729;22;04;28;01:00;20.09;16.18;16.04;12.46;0.11;0.55;417.0
4730;22;04;28;02:00;19.95;16.08;15.93;11.99;0.13;0.56;417.0
4731;22;04;28;03:00;20.0;16.55;16.02;11.73;0.61;1.02;417.0
4732;22;04;28;04:00;20.11;16.81;16.08;12.11;1.11;1.64;417.0
4733;22;04;28;05:00;20.41;17.17;16.39;12.33;2.34;2.82;417.0
4734;22;04;28;06:00;22.8;21.03;18.96;12.95;4.96;7.32;417.0
4735;22;04;28;07:00;22.84;20.49;18.68;13.32;3.18;5.72;417.0
4736;22;04;28;08:00;23.08;20.45;18.84;15.21;2.69;5.24;417.0
4737;22;04;28;09:00;23.18;20.53;18.93;16.1;2.44;4.99;417.0
4738;22;04;28;10:00;23.21;20.52;18.93;16.82;2.24;3.3;417.0
4739;22;04;28;11:00;23.18;20.37;18.9;17.53;2.29;2.65;417.0
4740;22;04;28;12:00;23.28;20.44;18.95;18.26;1.99;4.43;417.0
4741;22;04;28;13:00;23.28;20.31;18.94;18.71;2.06;4.67;417.0
4742;22;04;28;14:00;23.41;20.08;18.94;19.11;1.5;4.13;417.0
4743;22;04;28;15:00;23.54;19.56;19.03;19.2;1.23;4.1;417.0
4744;22;04;28;16:00;23.42;18.77;18.78;18.73;0.42;2.63;417.0
4745;22;04;28;17:00;22.37;17.82;17.95;18.0;0.11;0.57;417.0
4746;22;04;28;18:00;21.63;17.48;17.48;16.26;0.11;0.57;417.0
4747;22;04;28;19:00;21.28;17.29;17.17;15.05;0.11;0.55;417.0
4748;22;04;28;20:00;21.04;17.07;16.95;14.51;0.11;0.56;417.0
4749;22;04;28;21:00;20.85;16.85;16.76;13.77;0.11;0.56;417.0
4750;22;04;28;22:00;20.66;16.71;16.6;13.81;0.11;0.57;417.0
4751;22;04;28;23:00;20.59;16.63;16.5;13.85;0.11;0.56;417.0
4752;22;04;29;00:00;20.53;16.53;16.43;13.22;0.11;0.56;417.0
4753;22;04;29;01:00;20.43;16.44;16.32;13.19;0.11;0.57;417.0
4754;22;04;29;02:00;20.3;16.33;16.25;13.27;0.11;0.56;417.0
4755;22;04;29;03:00;20.2;16.25;16.11;13.4;0.11;0.55;417.0
4756;22;04;29;04:00;20.14;16.18;16.04;13.09;0.11;0.55;417.0
4757;22;04;29;05:00;20.49;16.7;16.53;12.97;1.78;2.24;417.0
4758;22;04;29;06:00;22.82;20.22;18.78;13.81;3.74;5.78;417.0
4759;22;04;29;07:00;22.92;20.37;18.77;14.95;2.77;5.45;417.0
4760;22;04;29;08:00;23.05;20.43;18.87;16.14;2.87;5.49;417.0
4761;22;04;29;09:00;23.22;20.44;18.94;17.13;2.46;5.13;417.0
4762;22;04;29;10:00;23.26;20.31;18.91;17.81;2.2;3.29;417.0
4763;22;04;29;11:00;23.28;20.25;18.93;18.36;2.11;2.5;417.0
4764;22;04;29;12:00;23.33;20.18;18.95;18.86;1.93;4.34;417.0
4765;22;04;29;13:00;23.33;20.14;18.99;19.23;1.75;4.48;417.0
4766;22;04;29;14:00;23.43;19.94;18.96;19.45;1.46;4.17;417.0
4767;22;04;29;15:00;23.45;19.6;19.0;19.03;1.3;4.32;417.0
4768;22;04;29;16:00;23.21;18.81;18.73;18.9;0.42;2.69;417.0
4769;22;04;29;17:00;22.28;17.89;17.95;17.65;0.11;0.54;417.0
4770;22;04;29;18:00;21.61;17.5;17.46;15.81;0.11;0.54;417.0
4771;22;04;29;19:00;21.33;17.31;17.25;14.85;0.11;0.54;417.0
4772;22;04;29;20:00;21.11;17.17;17.03;14.03;0.11;0.54;417.0
4773;22;04;29;21:00;20.95;16.97;16.84;13.38;0.11;0.55;417.0
4774;22;04;29;22:00;20.81;16.8;16.72;13.29;0.11;0.55;417.0
4775;22;04;29;23:00;20.76;16.73;16.63;13.54;0.11;0.55;417.0
4776;22;04;30;00:00;20.62;16.62;16.54;13.56;0.11;0.55;417.0
4777;22;04;30;01:00;20.52;16.5;16.48;13.47;0.11;0.54;417.0
4778;22;04;30;02:00;20.48;16.47;16.37;13.45;0.11;0.54;417.0
4779;22;04;30;03:00;20.35;16.41;16.28;13.2;0.11;0.54;417.0
4780;22;04;30;04:00;20.26;16.34;16.24;12.94;0.11;0.55;417.0
4781;22;04;30;05:00;20.24;16.25;16.14;13.2;0.11;0.55;417.0
4782;22;04;30;06:00;20.25;16.22;16.09;14.24;0.11;0.54;417.0
4783;22;04;30;07:00;20.32;16.18;16.08;15.23;0.11;0.53;417.0
4784;22;04;30;08:00;20.47;16.29;16.25;15.88;0.11;0.53;417.0
4785;22;04;30;09:00;20.59;16.33;16.36;16.84;0.11;0.54;417.0
4786;22;04;30;10:00;20.66;16.34;16.44;17.36;0.11;0.55;417.0
4787;22;04;30;11:00;20.73;16.4;16.47;17.47;0.11;0.55;417.0
4788;22;04;30;12:00;20.65;16.35;16.4;17.88;0.11;0.56;417.0
4789;22;04;30;13:00;20.73;16.35;16.44;17.92;0.11;0.56;417.0
4790;22;04;30;14:00;20.71;16.33;16.45;17.93;0.11;0.56;417.0
4791;22;04;30;15:00;20.62;16.29;16.36;18.03;0.11;0.55;417.0
4792;22;04;30;16:00;20.55;16.24;16.22;16.71;0.11;0.55;417.0
4793;22;04;30;17:00;20.46;16.19;16.11;15.8;0.11;0.54;417.0
4794;22;04;30;18:00;20.31;16.11;16.06;14.29;0.11;0.54;417.0
4795;22;04;30;19:00;20.21;16.06;16.01;14.04;0.11;0.54;417.0
4796;22;04;30;20:00;20.11;15.99;15.9;12.89;0.11;0.55;417.0
4797;22;04;30;21:00;20.23;16.11;16.03;12.21;0.63;1.02;417.0
4798;22;04;30;22:00;20.16;16.35;16.0;11.74;0.11;0.56;417.0
4799;22;04;30;23:00;20.21;16.56;16.1;11.51;0.79;1.17;417.0
4800;22;05;01;00:00;19.9;17.75;16.1;6.12;2.95;3.07;417.0
4801;22;05;01;01:00;19.93;17.87;16.15;6.19;3.55;3.55;417.0
4802;22;05;01;02:00;19.88;17.67;16.09;6.17;2.99;3.08;417.0
4803;22;05;01;03:00;19.88;17.74;16.09;6.23;2.71;3.01;417.0
4804;22;05;01;04:00;19.89;17.7;16.07;6.17;3.18;3.49;417.0
4805;22;05;01;05:00;19.94;17.81;16.15;6.23;3.26;3.5;417.0
4806;22;05;01;06:00;20.28;18.26;16.38;6.23;4.45;4.82;417.0
4807;22;05;01;07:00;23.3;22.1;19.08;6.24;8.78;11.34;417.0
4808;22;05;01;08:00;23.87;22.76;19.71;6.24;8.75;11.42;417.0
4809;22;05;01;09:00;24.19;23.07;20.06;6.23;8.74;11.44;417.0
4810;22;05;01;10:00;24.27;23.2;20.15;6.48;9.14;11.82;417.0
4811;22;05;01;11:00;24.45;23.45;20.31;7.03;9.33;10.52;417.0
4812;22;05;01;12:00;24.47;23.5;20.47;7.34;9.12;9.65;417.0
4813;22;05;01;13:00;24.72;23.69;20.69;7.42;8.9;11.29;417.0
4814;22;05;01;14:00;24.86;23.85;20.85;7.45;8.96;11.61;417.0
4815;22;05;01;15:00;24.82;23.63;20.91;7.34;9.03;11.69;417.0
4816;22;05;01;16:00;24.75;23.63;20.88;7.05;9.09;11.75;417.0
4817;22;05;01;17:00;22.15;20.82;18.9;6.64;2.46;4.63;417.0
4818;22;05;01;18:00;20.18;17.34;16.65;6.43;0.12;0.56;417.0
4819;22;05;01;19:00;19.83;16.55;16.09;6.2;0.11;0.55;417.0
4820;22;05;01;20:00;19.8;17.01;16.06;5.78;2.15;2.54;417.0
4821;22;05;01;21:00;19.98;17.51;16.15;5.8;2.58;2.9;417.0
4822;22;05;01;22:00;19.94;17.46;16.1;5.74;2.03;2.52;417.0
4823;22;05;01;23:00;19.96;17.58;16.13;5.46;2.49;2.71;417.0
4824;22;05;02;00:00;19.75;17.37;16.19;5.23;3.85;4.05;417.0
4825;22;05;02;01:00;19.65;17.13;16.15;5.6;4.35;4.44;417.0
4826;22;05;02;02:00;19.55;16.9;16.12;4.95;4.07;4.2;417.0
4827;22;05;02;03:00;19.38;16.89;16.05;4.92;5.28;5.18;417.0
4828;22;05;02;04:00;19.45;17.02;16.04;4.67;6.16;5.98;417.0
4829;22;05;02;05:00;19.35;16.76;15.98;4.3;6.41;5.75;417.0
4830;22;05;02;06:00;19.2;16.64;15.85;3.63;6.11;6.03;417.0
4831;22;05;02;07:00;19.17;16.6;15.89;4.37;5.44;5.94;417.0
4832;22;05;02;08:00;19.29;16.76;15.98;5.6;4.8;5.01;417.0
4833;22;05;02;09:00;19.58;17.34;16.09;6.78;3.66;4.1;417.0
4834;22;05;02;10:00;19.92;17.75;16.08;8.04;2.86;3.3;417.0
4835;22;05;02;11:00;19.98;17.66;16.07;9.22;3.17;3.52;417.0
4836;22;05;02;12:00;20.06;17.58;16.12;10.1;2.42;2.61;417.0
4837;22;05;02;13:00;20.13;17.52;16.14;10.65;2.68;2.66;417.0
4838;22;05;02;14:00;20.12;17.38;16.13;10.76;2.63;2.67;417.0
4839;22;05;02;15:00;20.13;17.41;16.12;10.26;3.01;2.79;417.0
4840;22;05;02;16:00;20.0;17.53;16.11;8.82;3.01;3.07;417.0
4841;22;05;02;17:00;19.95;17.71;16.11;7.48;2.95;3.17;417.0
4842;22;05;02;18:00;19.73;17.65;16.12;6.18;3.3;3.63;417.0
4843;22;05;02;19:00;19.77;17.84;16.12;5.77;4.13;4.35;417.0
4844;22;05;02;20:00;19.5;17.51;16.13;5.14;3.41;3.74;417.0
4845;22;05;02;21:00;19.41;17.27;15.96;5.19;4.51;5.03;417.0
4846;22;05;02;22:00;19.2;16.92;15.81;5.02;6.03;6.19;417.0
4847;22;05;02;23:00;19.13;16.7;15.9;5.51;5.93;6.21;417.0
4848;22;05;03;00:00;19.52;17.12;16.2;4.39;2.98;3.35;417.0
4849;22;05;03;01:00;19.61;17.15;16.16;4.07;3.76;3.9;417.0
4850;22;05;03;02:00;19.56;16.98;16.1;3.95;4.03;4.26;417.0
4851;22;05;03;03:00;19.51;17.12;16.13;3.49;4.7;4.81;417.0
4852;22;05;03;04:00;19.39;16.86;16.09;2.55;4.72;4.91;417.0
4853;22;05;03;05:00;19.2;16.74;15.99;2.41;4.29;4.77;417.0
4854;22;05;03;06:00;19.08;16.6;15.88;2.53;5.61;5.8;417.0
4855;22;05;03;07:00;19.14;16.76;15.89;2.84;5.45;5.8;417.0
4856;22;05;03;08:00;19.21;16.69;16.01;3.98;4.46;4.64;417.0
4857;22;05;03;09:00;19.53;17.17;16.01;5.16;2.87;3.36;417.0
4858;22;05;03;10:00;19.87;17.44;16.1;6.37;2.53;2.99;417.0
